temperature,label
25.4,normal
24.0,normal
23.49,normal
22.72,normal
20.02,normal
17.85,normal
18.28,normal
22.9,normal
22.75,normal
20.84,normal
21.67,normal
21.22,normal
19.96,normal
20.23,normal
22.11,normal
22.8,normal
24.31,normal
22.67,normal
18.6,normal
15.43,normal
13.08,normal
12.43,normal
14.82,normal
14.07,normal
11.78,normal
14.65,normal
12.28,normal
13.4,normal
12.31,normal
6.99,cold
7.58,cold
9.03,cold
9.74,cold
8.21,cold
9.12,cold
10.41,normal
14.69,normal
18.7,normal
18.05,normal
17.42,normal
20.56,normal
23.73,normal
23.9,normal
23.71,normal
20.4,normal
15.74,normal
132.17,hot
131.47,hot
130.45,hot
131.31,hot
131.28,hot
132.13,hot
127.89,hot
127.74,hot
126.24,hot
126.69,hot
132.08,hot
119.85,hot
119.25,hot
117.43,hot
118.13,hot
116.08,hot
116.88,hot
118.82,hot
123.5,hot
122.87,hot
122.45,hot
122.89,hot
122.93,hot
122.65,hot
126.18,hot
123.43,hot
119.43,hot
120.33,hot
120.86,hot
119.86,hot
117.82,hot
118.7,hot
119.99,hot
120.15,hot
119.86,hot
117.89,hot
115.76,hot
117.03,hot
118.26,hot
116.22,hot
114.59,hot
116.99,hot
116.4,hot
118.01,hot
119.61,hot
128.8,hot
110.45,hot
112.73,hot
112.12,hot
113.88,hot
113.93,hot
113.3,hot
109.98,hot
108.21,hot
108.33,hot
106.26,hot
103.08,hot
106.19,hot
103.52,hot
103.41,hot
102.64,hot
102.23,hot
101.08,hot
101.96,hot
102.25,hot
104.01,hot
104.54,hot
104.42,hot
104.9,hot
120.12,hot
120.01,hot
119.57,hot
119.93,hot
123.97,hot
123.54,hot
125.3,hot
124.43,hot
127.53,hot
129.07,hot
128.78,hot
126.69,hot
122.51,hot
125.25,hot
127.74,hot
128.74,hot
128.75,hot
126.66,hot
123.64,hot
122.81,hot
121.92,hot
121.36,hot
120.22,hot
119.26,hot
119.27,hot
119.53,hot
117.15,hot
115.42,hot
116.6,hot
114.7,hot
117.92,hot
118.75,hot
116.91,hot
118.79,hot
121.13,hot
122.27,hot
125.16,hot
128.29,hot
127.62,hot
130.82,hot
131.94,hot
113.48,hot
111.19,hot
108.43,hot
111.67,hot
109.54,hot
111.8,hot
114.5,hot
113.58,hot
115.05,hot
42.55,hot
48.79,hot
48.93,hot
49.35,hot
45.25,hot
47.78,hot
44.31,hot
45.08,hot
43.47,hot
42.8,hot
41.39,hot
42.5,hot
43.61,hot
42.99,hot
41.52,hot
43.5,hot
41.91,hot
42.19,hot
43.95,hot
41.49,hot
38.11,hot
39.68,hot
37.36,hot
35.42,hot
34.03,hot
32.59,hot
35.28,hot
35.46,hot
36.84,hot
36.55,hot
39.31,hot
43.33,hot
40.49,hot
38.11,hot
40.07,hot
39.05,hot
38.58,hot
37.45,hot
38.74,hot
39.71,hot
35.74,hot
36.67,hot
39.82,hot
38.81,hot
40.13,hot
44.39,hot
46.37,hot
46.58,hot
45.77,hot
45.9,hot
46.02,hot
45.85,hot
47.16,hot
44.35,hot
44.28,hot
42.22,hot
42.76,hot
44.66,hot
47.11,hot
45.13,hot
42.45,hot
41.87,hot
41.36,hot
145.63,hot
143.08,hot
141.49,hot
143.49,hot
142.98,hot
144.28,hot
141.82,hot
140.54,hot
141.15,hot
139.09,hot
134.52,hot
136.55,hot
137.08,hot
136.78,hot
137.96,hot
138.08,hot
136.39,hot
133.21,hot
134.59,hot
121.69,hot
125.0,hot
124.05,hot
123.81,hot
123.34,hot
121.75,hot
122.56,hot
123.02,hot
124.25,hot
125.25,hot
125.59,hot
124.74,hot
122.78,hot
123.97,hot
125.11,hot
126.35,hot
126.87,hot
127.62,hot
129.87,hot
128.37,hot
130.46,hot
128.27,hot
9.71,cold
8.09,cold
7.64,cold
8.98,cold
6.82,cold
7.34,cold
12.37,normal
14.75,normal
15.63,normal
18.63,normal
16.05,normal
-4.4,cold
-5.91,cold
-6.79,cold
-6.37,cold
-10.84,cold
-11.47,cold
-12.51,cold
-13.13,cold
-9.07,cold
-7.01,cold
-5.26,cold
-1.92,cold
0.22,cold
-16.96,cold
-16.98,cold
-17.51,cold
-17.3,cold
-15.47,cold
-18.0,cold
-15.22,cold
-15.54,cold
-15.71,cold
-17.02,cold
-17.12,cold
-17.74,cold
-16.52,cold
-16.19,cold
-16.25,cold
-18.55,cold
-19.6,cold
-21.06,cold
-20.3,cold
-20.14,cold
-16.98,cold
-14.56,cold
-11.21,cold
-11.66,cold
-12.72,cold
-13.26,cold
-15.42,cold
-12.4,cold
-15.58,cold
-11.3,cold
-12.16,cold
-14.31,cold
-13.95,cold
-12.91,cold
-14.82,cold
-18.53,cold
-20.56,cold
-20.22,cold
-18.25,cold
-15.6,cold
-17.55,cold
-17.75,cold
-17.77,cold
-17.66,cold
-17.34,cold
-18.51,cold
-19.73,cold
-19.27,cold
-16.2,cold
-18.92,cold
-17.49,cold
-16.11,cold
-16.98,cold
-17.39,cold
-18.56,cold
-20.93,cold
114.51,hot
117.38,hot
117.68,hot
116.18,hot
119.59,hot
121.9,hot
128.5,hot
125.81,hot
127.46,hot
132.2,hot
131.47,hot
131.67,hot
133.16,hot
131.52,hot
127.97,hot
129.84,hot
130.25,hot
132.39,hot
132.58,hot
132.34,hot
132.49,hot
128.71,hot
132.88,hot
117.18,hot
119.25,hot
121.05,hot
119.9,hot
119.11,hot
120.24,hot
123.83,hot
122.95,hot
126.63,hot
123.23,hot
121.36,hot
123.84,hot
122.44,hot
124.52,hot
126.59,hot
126.4,hot
126.31,hot
141.41,hot
143.17,hot
142.69,hot
138.59,hot
138.75,hot
134.87,hot
132.93,hot
134.06,hot
137.09,hot
135.36,hot
133.53,hot
135.59,hot
137.7,hot
138.33,hot
132.58,hot
131.47,hot
131.84,hot
128.9,hot
131.62,hot
130.57,hot
130.81,hot
130.4,hot
128.55,hot
123.83,hot
126.28,hot
123.13,hot
122.21,hot
116.4,hot
116.28,hot
115.39,hot
114.01,hot
114.03,hot
114.93,hot
115.63,hot
117.42,hot
116.41,hot
117.03,hot
118.65,hot
120.05,hot
120.22,hot
122.32,hot
121.76,hot
120.84,hot
118.95,hot
120.24,hot
120.55,hot
118.88,hot
117.52,hot
119.4,hot
115.23,hot
116.07,hot
116.32,hot
112.64,hot
115.45,hot
114.82,hot
112.7,hot
107.36,hot
109.56,hot
110.02,hot
110.75,hot
109.45,hot
109.68,hot
109.48,hot
111.16,hot
111.87,hot
109.18,hot
107.64,hot
80.28,hot
83.41,hot
84.65,hot
85.25,hot
84.65,hot
84.65,hot
62.18,hot
61.12,hot
60.68,hot
58.74,hot
55.52,hot
56.08,hot
54.1,hot
53.9,hot
53.58,hot
50.04,hot
52.06,hot
49.9,hot
49.01,hot
25.11,normal
23.01,normal
24.51,normal
24.17,normal
23.03,normal
23.06,normal
23.27,normal
21.66,normal
23.8,normal
25.88,normal
26.74,normal
27.01,normal
13.42,normal
15.26,normal
12.74,normal
14.93,normal
17.47,normal
15.41,normal
17.1,normal
17.24,normal
17.2,normal
16.02,normal
16.41,normal
17.82,normal
14.26,normal
14.8,normal
-1.24,cold
1.08,cold
1.51,cold
5.02,cold
2.87,cold
3.41,cold
5.58,cold
4.87,cold
5.11,cold
4.96,cold
4.15,cold
1.11,cold
0.69,cold
0.59,cold
5.77,cold
7.85,cold
13.88,normal
10.17,normal
5.6,cold
6.34,cold
11.51,normal
14.23,normal
13.7,normal
12.62,normal
14.48,normal
13.6,normal
14.41,normal
14.44,normal
14.11,normal
13.85,normal
13.89,normal
16.85,normal
16.29,normal
15.14,normal
17.68,normal
20.0,normal
18.68,normal
21.95,normal
21.74,normal
21.16,normal
21.43,normal
24.26,normal
23.06,normal
22.3,normal
22.72,normal
17.8,normal
15.11,normal
12.65,normal
9.27,cold
6.06,cold
6.28,cold
7.36,cold
8.39,cold
8.63,cold
6.18,cold
3.13,cold
2.15,cold
2.2,cold
4.24,cold
14.86,normal
15.44,normal
14.43,normal
15.54,normal
12.91,normal
10.48,normal
3.12,cold
6.8,cold
5.88,cold
4.67,cold
5.82,cold
6.48,cold
6.86,cold
9.57,cold
11.15,normal
-2.14,cold
-3.1,cold
-2.87,cold
-4.64,cold
-4.98,cold
-2.53,cold
-3.2,cold
-3.4,cold
-2.28,cold
19.75,normal
19.52,normal
10.03,normal
10.42,normal
10.78,normal
10.11,normal
9.05,cold
7.48,cold
7.53,cold
5.17,cold
4.17,cold
2.27,cold
1.62,cold
0.41,cold
-0.78,cold
-1.39,cold
-3.76,cold
-2.18,cold
-2.15,cold
-3.72,cold
-6.0,cold
-7.48,cold
-1.73,cold
-0.84,cold
-0.94,cold
0.23,cold
-1.62,cold
-2.41,cold
-4.28,cold
0.33,cold
1.41,cold
0.16,cold
-1.48,cold
-0.43,cold
-4.34,cold
-4.25,cold
-4.15,cold
-3.98,cold
-1.73,cold
-1.9,cold
-1.96,cold
-4.31,cold
-5.62,cold
-5.06,cold
-0.37,cold
0.35,cold
-0.42,cold
2.61,cold
3.93,cold
5.67,cold
6.08,cold
6.87,cold
8.83,cold
7.73,cold
6.4,cold
9.52,cold
9.2,cold
8.75,cold
8.54,cold
8.9,cold
8.55,cold
8.13,cold
7.47,cold
5.9,cold
6.67,cold
-6.4,cold
-8.06,cold
-8.77,cold
-4.35,cold
-3.05,cold
-1.08,cold
-0.15,cold
2.31,cold
3.87,cold
3.82,cold
3.45,cold
5.64,cold
6.89,cold
4.38,cold
4.03,cold
3.33,cold
2.98,cold
2.02,cold
3.74,cold
4.34,cold
3.62,cold
2.8,cold
1.78,cold
4.28,cold
7.99,cold
9.51,cold
8.94,cold
11.14,normal
10.79,normal
11.5,normal
13.38,normal
12.2,normal
12.94,normal
26.92,normal
25.07,normal
26.94,normal
24.01,normal
24.18,normal
21.43,normal
1.85,cold
-0.83,cold
-1.07,cold
1.88,cold
2.17,cold
1.74,cold
3.36,cold
2.04,cold
4.01,cold
6.68,cold
6.32,cold
5.57,cold
-9.09,cold
-10.8,cold
-9.03,cold
-7.87,cold
-8.12,cold
-7.18,cold
-6.74,cold
-7.23,cold
-5.99,cold
-7.55,cold
-9.83,cold
-10.4,cold
-10.42,cold
-0.57,cold
-0.63,cold
-2.37,cold
-3.57,cold
-2.61,cold
-5.64,cold
-5.09,cold
-6.15,cold
-6.05,cold
-7.92,cold
-7.92,cold
-6.67,cold
-5.4,cold
-7.93,cold
-6.98,cold
-5.17,cold
-4.86,cold
-7.26,cold
-7.04,cold
-9.31,cold
-13.35,cold
-16.08,cold
-15.39,cold
-15.11,cold
-12.85,cold
-10.36,cold
-0.79,cold
3.1,cold
0.64,cold
-1.92,cold
-4.66,cold
-6.23,cold
-8.81,cold
-9.41,cold
-10.38,cold
-14.1,cold
-13.5,cold
-14.56,cold
-16.5,cold
-18.42,cold
-20.1,cold
-20.95,cold
44.15,hot
45.34,hot
44.78,hot
44.08,hot
42.39,hot
42.78,hot
43.5,hot
39.83,hot
39.24,hot
39.26,hot
39.18,hot
39.15,hot
43.03,hot
40.25,hot
43.19,hot
46.66,hot
42.56,hot
46.82,hot
47.39,hot
46.59,hot
47.8,hot
52.22,hot
51.62,hot
50.84,hot
49.85,hot
47.95,hot
47.22,hot
42.92,hot
44.48,hot
42.26,hot
40.23,hot
40.3,hot
38.5,hot
38.47,hot
40.29,hot
36.95,hot
35.35,hot
33.67,hot
32.68,hot
34.63,hot
37.79,hot
41.19,hot
37.89,hot
38.11,hot
39.17,hot
39.47,hot
39.48,hot
41.57,hot
39.39,hot
41.57,hot
42.02,hot
28.84,normal
29.17,normal
30.12,hot
28.64,normal
27.43,normal
20.84,normal
23.15,normal
21.79,normal
19.54,normal
20.19,normal
20.29,normal
17.68,normal
18.67,normal
17.95,normal
19.3,normal
23.07,normal
19.4,normal
20.78,normal
19.6,normal
18.93,normal
15.48,normal
14.57,normal
16.74,normal
18.48,normal
14.99,normal
16.88,normal
16.52,normal
20.14,normal
17.21,normal
16.94,normal
18.0,normal
15.87,normal
15.1,normal
11.86,normal
131.72,hot
130.98,hot
128.14,hot
129.98,hot
132.12,hot
134.49,hot
137.72,hot
139.71,hot
138.18,hot
139.82,hot
139.63,hot
137.95,hot
139.42,hot
137.94,hot
138.61,hot
138.57,hot
141.45,hot
139.61,hot
138.02,hot
139.47,hot
141.39,hot
141.5,hot
139.79,hot
145.48,hot
146.29,hot
145.42,hot
145.06,hot
146.03,hot
146.95,hot
148.72,hot
125.96,hot
124.25,hot
125.49,hot
129.05,hot
126.39,hot
123.76,hot
123.63,hot
122.79,hot
122.56,hot
126.83,hot
125.85,hot
123.79,hot
126.24,hot
127.74,hot
128.56,hot
130.41,hot
129.6,hot
129.69,hot
128.7,hot
128.12,hot
130.47,hot
133.14,hot
132.46,hot
133.49,hot
130.77,hot
131.77,hot
133.12,hot
135.85,hot
134.43,hot
134.75,hot
133.24,hot
131.92,hot
133.27,hot
133.31,hot
136.18,hot
134.59,hot
134.89,hot
160.53,hot
150.0,hot
147.11,hot
143.54,hot
142.98,hot
145.82,hot
147.3,hot
142.89,hot
155.16,hot
150.0,hot
147.4,hot
147.76,hot
149.2,hot
147.44,hot
144.0,hot
142.86,hot
140.08,hot
123.22,hot
122.01,hot
119.66,hot
115.66,hot
117.57,hot
118.02,hot
116.56,hot
113.87,hot
112.99,hot
115.82,hot
115.38,hot
114.24,hot
129.16,hot
128.59,hot
127.55,hot
128.47,hot
127.8,hot
123.11,hot
123.16,hot
122.71,hot
124.02,hot
123.02,hot
122.24,hot
124.68,hot
123.47,hot
124.18,hot
124.85,hot
120.54,hot
118.73,hot
120.24,hot
124.05,hot
121.91,hot
112.73,hot
104.19,hot
106.95,hot
107.98,hot
109.89,hot
111.57,hot
115.28,hot
117.18,hot
119.81,hot
119.37,hot
118.58,hot
121.39,hot
124.72,hot
123.66,hot
127.33,hot
144.68,hot
145.73,hot
145.19,hot
142.47,hot
139.02,hot
68.78,hot
65.54,hot
63.91,hot
63.56,hot
67.19,hot
65.7,hot
61.19,hot
65.51,hot
63.39,hot
58.95,hot
58.93,hot
59.85,hot
63.28,hot
62.63,hot
61.42,hot
57.78,hot
58.9,hot
62.11,hot
61.66,hot
63.6,hot
65.7,hot
66.12,hot
66.22,hot
51.6,hot
52.55,hot
54.18,hot
109.81,hot
109.21,hot
109.1,hot
109.84,hot
108.46,hot
107.99,hot
106.76,hot
123.32,hot
126.17,hot
130.34,hot
128.77,hot
129.59,hot
128.46,hot
129.75,hot
128.98,hot
128.66,hot
125.73,hot
124.95,hot
122.33,hot
121.12,hot
105.98,hot
108.02,hot
105.72,hot
105.33,hot
108.08,hot
103.72,hot
103.37,hot
107.83,hot
112.08,hot
115.4,hot
114.62,hot
112.85,hot
112.03,hot
114.42,hot
114.18,hot
111.46,hot
111.54,hot
113.66,hot
114.06,hot
113.64,hot
112.44,hot
111.31,hot
99.93,hot
99.64,hot
100.76,hot
101.06,hot
101.37,hot
103.14,hot
103.8,hot
103.88,hot
105.46,hot
104.69,hot
104.73,hot
106.03,hot
105.91,hot
104.44,hot
103.96,hot
108.74,hot
105.64,hot
105.99,hot
104.56,hot
104.4,hot
102.32,hot
100.56,hot
95.82,hot
94.45,hot
92.54,hot
90.8,hot
-19.26,cold
-18.16,cold
-18.32,cold
-16.16,cold
-18.54,cold
-22.08,cold
-24.19,cold
-24.29,cold
-25.15,cold
-30.0,cold
-29.17,cold
-28.01,cold
-25.0,cold
-24.74,cold
-44.08,cold
-30.0,cold
-30.0,cold
-30.0,cold
-28.11,cold
-28.05,cold
-28.52,cold
-26.05,cold
2.67,cold
5.06,cold
5.89,cold
8.24,cold
9.15,cold
8.56,cold
6.73,cold
3.62,cold
4.25,cold
5.94,cold
4.63,cold
3.83,cold
3.88,cold
1.25,cold
-0.18,cold
-2.67,cold
-5.84,cold
-3.85,cold
-4.59,cold
-2.51,cold
0.82,cold
3.25,cold
6.96,cold
5.19,cold
7.15,cold
5.39,cold
5.07,cold
4.84,cold
3.9,cold
4.7,cold
6.45,cold
2.24,cold
2.12,cold
-0.1,cold
-2.39,cold
-2.69,cold
-4.14,cold
-4.09,cold
-3.28,cold
-3.43,cold
-3.44,cold
30.05,hot
31.19,hot
31.67,hot
28.55,normal
26.96,normal
27.59,normal
31.23,hot
29.51,normal
33.22,hot
30.15,hot
27.99,normal
30.82,hot
30.6,hot
29.97,normal
32.65,hot
32.6,hot
31.05,hot
29.67,normal
30.6,hot
31.33,hot
27.8,normal
29.36,normal
26.8,normal
26.92,normal
22.43,normal
21.95,normal
25.01,normal
25.92,normal
29.56,normal
31.38,hot
31.46,hot
32.19,hot
34.2,hot
31.46,hot
31.36,hot
35.16,hot
33.31,hot
30.65,hot
31.64,hot
28.87,normal
30.4,hot
32.32,hot
29.47,normal
26.73,normal
30.66,hot
32.88,hot
32.86,hot
31.37,hot
29.24,normal
27.05,normal
28.92,normal
28.07,normal
26.91,normal
27.76,normal
31.3,hot
28.55,normal
31.41,hot
33.26,hot
34.49,hot
30.22,hot
26.42,normal
28.89,normal
29.47,normal
30.99,hot
29.47,normal
28.51,normal
30.72,hot
30.16,hot
31.51,hot
31.48,hot
29.98,normal
29.99,normal
30.67,hot
29.38,normal
30.4,hot
30.45,hot
31.91,hot
30.85,hot
31.05,hot
33.48,hot
31.95,hot
32.23,hot
32.7,hot
34.08,hot
33.1,hot
34.74,hot
37.02,hot
36.36,hot
35.08,hot
35.92,hot
36.82,hot
41.77,hot
-21.42,cold
-20.86,cold
-23.39,cold
-25.96,cold
-21.88,cold
-22.67,cold
-20.6,cold
-19.92,cold
-17.1,cold
-16.19,cold
-12.27,cold
-13.26,cold
-11.27,cold
-9.6,cold
-4.76,cold
-4.84,cold
-3.76,cold
-6.38,cold
-4.33,cold
-7.37,cold
-5.27,cold
-6.9,cold
-5.6,cold
17.06,normal
18.81,normal
17.93,normal
15.17,normal
14.34,normal
13.46,normal
11.1,normal
3.07,cold
1.45,cold
-0.01,cold
3.32,cold
0.58,cold
-0.66,cold
-1.58,cold
2.29,cold
0.89,cold
0.88,cold
0.3,cold
-0.5,cold
-2.21,cold
0.84,cold
0.89,cold
0.69,cold
4.8,cold
3.05,cold
3.46,cold
3.38,cold
2.19,cold
4.4,cold
4.81,cold
4.21,cold
7.9,cold
9.84,cold
8.87,cold
6.77,cold
8.48,cold
12.07,normal
8.76,cold
9.81,cold
8.34,cold
9.44,cold
10.5,normal
6.26,cold
5.46,cold
2.99,cold
2.91,cold
4.39,cold
22.6,normal
24.81,normal
24.86,normal
24.46,normal
24.12,normal
23.64,normal
21.17,normal
18.02,normal
16.94,normal
14.28,normal
12.79,normal
13.26,normal
10.28,normal
9.07,cold
12.4,normal
13.86,normal
15.72,normal
15.42,normal
12.89,normal
14.85,normal
14.56,normal
17.7,normal
16.22,normal
16.69,normal
15.01,normal
14.87,normal
15.84,normal
14.62,normal
24.55,normal
24.68,normal
27.34,normal
28.03,normal
27.19,normal
25.84,normal
27.97,normal
27.14,normal
23.79,normal
21.81,normal
19.66,normal
19.68,normal
21.24,normal
23.43,normal
24.15,normal
25.85,normal
20.13,normal
21.68,normal
20.54,normal
21.03,normal
18.38,normal
16.03,normal
14.51,normal
16.63,normal
16.3,normal
17.05,normal
17.04,normal
18.67,normal
16.72,normal
18.86,normal
16.81,normal
15.06,normal
11.88,normal
13.12,normal
14.14,normal
14.3,normal
9.86,cold
9.73,cold
6.88,cold
11.64,normal
8.92,cold
12.22,normal
9.93,cold
8.91,cold
12.53,normal
12.89,normal
13.36,normal
14.94,normal
15.94,normal
13.92,normal
12.78,normal
12.83,normal
13.78,normal
16.94,normal
17.87,normal
19.43,normal
19.49,normal
22.11,normal
21.87,normal
22.59,normal
21.96,normal
23.13,normal
24.45,normal
28.18,normal
29.39,normal
29.29,normal
27.31,normal
25.29,normal
24.07,normal
21.32,normal
23.33,normal
26.67,normal
25.56,normal
21.86,normal
24.46,normal
24.4,normal
26.84,normal
26.09,normal
24.69,normal
22.58,normal
19.79,normal
18.51,normal
18.57,normal
17.49,normal
17.81,normal
18.11,normal
16.22,normal
13.43,normal
12.39,normal
11.92,normal
12.21,normal
14.13,normal
19.32,normal
23.15,normal
22.73,normal
26.78,normal
-1.24,cold
-3.1,cold
-1.87,cold
-3.28,cold
-3.12,cold
-0.92,cold
-2.99,cold
-3.38,cold
-6.11,cold
-7.99,cold
-6.57,cold
-5.97,cold
-5.35,cold
-3.02,cold
-4.36,cold
-5.79,cold
-3.5,cold
-2.43,cold
-1.93,cold
-3.65,cold
-4.32,cold
-4.01,cold
-11.25,cold
-12.61,cold
-14.48,cold
-11.08,cold
-14.62,cold
-15.67,cold
-18.04,cold
-17.5,cold
-18.08,cold
-18.48,cold
-20.11,cold
-20.89,cold
-19.88,cold
-21.72,cold
-16.55,cold
-34.0,cold
-30.0,cold
-30.0,cold
-30.0,cold
-26.81,cold
-27.87,cold
-27.04,cold
-27.87,cold
-30.0,cold
-16.16,cold
-16.03,cold
-16.37,cold
-10.98,cold
-9.99,cold
-11.2,cold
-7.06,cold
-8.6,cold
-6.66,cold
-7.67,cold
-7.8,cold
59.4,hot
61.09,hot
62.51,hot
65.21,hot
64.71,hot
67.74,hot
68.88,hot
116.62,hot
116.98,hot
120.25,hot
120.01,hot
118.46,hot
116.7,hot
115.64,hot
117.49,hot
116.32,hot
115.96,hot
114.15,hot
112.68,hot
113.39,hot
110.81,hot
115.78,hot
116.35,hot
114.63,hot
115.24,hot
118.47,hot
120.86,hot
117.03,hot
119.76,hot
121.05,hot
119.12,hot
120.12,hot
121.97,hot
120.37,hot
118.21,hot
118.53,hot
118.6,hot
115.13,hot
104.74,hot
102.58,hot
99.4,hot
99.78,hot
98.64,hot
99.06,hot
96.63,hot
94.19,hot
95.25,hot
92.37,hot
93.12,hot
93.7,hot
94.25,hot
94.22,hot
97.75,hot
99.03,hot
96.03,hot
97.11,hot
97.41,hot
97.19,hot
96.53,hot
109.7,hot
120.05,hot
119.74,hot
120.98,hot
118.77,hot
121.68,hot
122.98,hot
123.69,hot
123.92,hot
123.03,hot
123.05,hot
125.73,hot
124.9,hot
115.45,hot
116.94,hot
125.29,hot
128.39,hot
129.87,hot
130.84,hot
129.33,hot
127.26,hot
128.36,hot
128.38,hot
129.71,hot
131.81,hot
130.7,hot
131.18,hot
130.42,hot
129.73,hot
144.13,hot
148.18,hot
143.19,hot
144.57,hot
142.42,hot
145.0,hot
142.69,hot
143.49,hot
143.0,hot
141.68,hot
141.12,hot
144.38,hot
142.07,hot
127.59,hot
128.29,hot
131.02,hot
127.42,hot
126.43,hot
127.0,hot
127.55,hot
130.53,hot
130.54,hot
130.59,hot
134.25,hot
133.54,hot
131.84,hot
131.5,hot
130.36,hot
132.0,hot
127.01,hot
127.03,hot
128.13,hot
125.89,hot
125.17,hot
125.47,hot
124.8,hot
124.02,hot
126.35,hot
128.17,hot
127.62,hot
127.26,hot
128.97,hot
128.61,hot
128.72,hot
128.91,hot
128.02,hot
127.78,hot
125.03,hot
126.35,hot
128.6,hot
125.63,hot
125.37,hot
124.55,hot
125.01,hot
125.33,hot
121.88,hot
118.26,hot
116.15,hot
117.64,hot
122.81,hot
125.47,hot
127.6,hot
125.26,hot
129.13,hot
126.04,hot
128.78,hot
125.37,hot
122.67,hot
123.08,hot
123.37,hot
124.98,hot
124.8,hot
125.41,hot
124.18,hot
124.51,hot
123.11,hot
123.5,hot
124.97,hot
125.23,hot
126.19,hot
125.45,hot
127.41,hot
126.2,hot
128.58,hot
131.76,hot
132.79,hot
132.62,hot
134.24,hot
133.83,hot
133.64,hot
133.87,hot
132.29,hot
131.71,hot
81.44,hot
81.4,hot
83.05,hot
83.68,hot
83.97,hot
79.27,hot
77.71,hot
77.22,hot
75.51,hot
76.81,hot
79.1,hot
78.42,hot
79.33,hot
81.57,hot
82.29,hot
84.02,hot
83.05,hot
84.44,hot
85.74,hot
83.57,hot
81.29,hot
79.59,hot
81.02,hot
78.89,hot
82.44,hot
81.1,hot
80.98,hot
80.7,hot
83.24,hot
85.12,hot
86.12,hot
98.67,hot
97.77,hot
95.64,hot
96.77,hot
100.6,hot
100.82,hot
98.99,hot
97.42,hot
98.91,hot
98.4,hot
100.66,hot
100.18,hot
98.53,hot
97.48,hot
99.91,hot
102.41,hot
102.36,hot
103.95,hot
106.62,hot
106.12,hot
103.9,hot
104.2,hot
102.8,hot
103.6,hot
102.63,hot
103.75,hot
103.19,hot
101.57,hot
100.75,hot
102.93,hot
105.12,hot
105.51,hot
105.25,hot
103.73,hot
104.39,hot
94.93,hot
94.97,hot
96.11,hot
97.34,hot
100.48,hot
102.02,hot
101.34,hot
103.99,hot
106.51,hot
106.49,hot
105.37,hot
102.59,hot
103.12,hot
107.02,hot
107.72,hot
107.39,hot
23.29,normal
22.19,normal
22.65,normal
20.54,normal
22.53,normal
22.53,normal
20.82,normal
23.04,normal
10.64,normal
13.75,normal
14.21,normal
16.84,normal
20.13,normal
22.04,normal
19.85,normal
21.46,normal
23.38,normal
25.29,normal
26.5,normal
23.87,normal
21.53,normal
21.42,normal
20.54,normal
20.27,normal
19.54,normal
21.4,normal
20.58,normal
20.53,normal
19.1,normal
22.39,normal
22.77,normal
24.65,normal
27.48,normal
28.09,normal
29.7,normal
25.55,normal
26.09,normal
24.67,normal
23.98,normal
20.33,normal
21.85,normal
19.35,normal
19.24,normal
20.09,normal
21.65,normal
75.81,hot
76.55,hot
78.33,hot
79.0,hot
75.9,hot
76.78,hot
77.41,hot
80.42,hot
78.17,hot
78.11,hot
77.15,hot
77.2,hot
77.67,hot
123.61,hot
120.46,hot
119.75,hot
120.36,hot
109.29,hot
108.8,hot
111.5,hot
113.85,hot
94.69,hot
98.84,hot
98.46,hot
96.5,hot
97.75,hot
97.78,hot
96.92,hot
96.91,hot
97.75,hot
96.08,hot
97.53,hot
95.38,hot
97.32,hot
94.59,hot
94.32,hot
92.56,hot
89.41,hot
98.17,hot
96.84,hot
94.03,hot
95.81,hot
94.7,hot
92.24,hot
91.7,hot
92.67,hot
92.4,hot
92.82,hot
92.19,hot
92.79,hot
92.22,hot
90.18,hot
76.97,hot
75.49,hot
78.73,hot
79.59,hot
79.12,hot
81.16,hot
82.98,hot
83.28,hot
84.04,hot
82.24,hot
84.18,hot
83.19,hot
83.47,hot
81.73,hot
80.62,hot
74.98,hot
73.78,hot
75.68,hot
75.52,hot
74.46,hot
75.47,hot
77.39,hot
76.33,hot
74.97,hot
77.08,hot
79.69,hot
82.24,hot
80.47,hot
82.72,hot
80.64,hot
80.72,hot
82.12,hot
80.52,hot
78.65,hot
78.78,hot
73.64,hot
68.96,hot
84.34,hot
86.23,hot
86.28,hot
85.34,hot
84.97,hot
84.05,hot
85.31,hot
85.13,hot
85.67,hot
85.3,hot
83.16,hot
82.11,hot
81.3,hot
81.13,hot
80.89,hot
79.81,hot
78.61,hot
79.2,hot
82.01,hot
83.38,hot
82.19,hot
81.52,hot
79.43,hot
79.66,hot
81.93,hot
81.89,hot
81.46,hot
84.7,hot
84.47,hot
86.42,hot
84.49,hot
85.33,hot
83.89,hot
86.71,hot
82.17,hot
82.83,hot
86.12,hot
82.09,hot
83.43,hot
82.2,hot
82.47,hot
81.44,hot
92.07,hot
90.77,hot
91.61,hot
91.46,hot
93.14,hot
90.62,hot
88.89,hot
92.34,hot
92.42,hot
94.89,hot
95.62,hot
94.99,hot
94.63,hot
91.86,hot
94.51,hot
92.07,hot
91.85,hot
88.16,hot
86.35,hot
89.35,hot
88.7,hot
91.19,hot
92.2,hot
96.59,hot
100.32,hot
102.29,hot
99.7,hot
97.76,hot
97.6,hot
94.46,hot
91.28,hot
87.54,hot
85.26,hot
86.08,hot
85.27,hot
84.79,hot
86.68,hot
87.87,hot
89.21,hot
87.85,hot
88.81,hot
88.76,hot
